FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,SCOPCLA,TP,CL,CF,SF,FA,len,counts
8045753.0,4GOF,B:4-54,O43765,4-54,8091920.0,4GOF,B:4-54,O43765,4-54,"TP=1,CL=1000000,CF=2001135,SF=3002547,FA=4004661",1.0,1000000.0,2001135.0,3002547.0,4004661.0,51.0,2
8045754.0,3ZDM,E:2-51,Q12118,2-51,8091928.0,3ZDM,E:2-51,Q12118,2-51,"TP=1,CL=1000000,CF=2001135,SF=3002547,FA=4004661",1.0,1000000.0,2001135.0,3002547.0,4004661.0,50.0,2
8029616.0,1US7,B:148-348,Q16543,148-348,8041995.0,1US7,B:148-348,Q16543,148-348,"TP=1,CL=1000000,CF=2000744,SF=3001180,FA=4000728",1.0,1000000.0,2000744.0,3001180.0,4000728.0,194.0,1
8045757.0,4FTF,A:6-111,Q9KRD9,55-160,8091941.0,4FTF,A:6-111,Q9KRD9,55-160,"TP=1,CL=1000003,CF=2001482,SF=3002548,FA=4004664",1.0,1000003.0,2001482.0,3002548.0,4004664.0,106.0,4
8088914.0,5ZDH,P:1-107,E3PJ88,25-131,8091942.0,5ZDH,P:1-107,E3PJ88,25-131,"TP=1,CL=1000003,CF=2001482,SF=3002548,FA=4004664",1.0,1000003.0,2001482.0,3002548.0,4004664.0,84.0,4
8049055.0,3NPD,A:0-131,Q9HY15,19-131,8091943.0,3NPD,A:0-131,Q9HY15,19-131,"TP=1,CL=1000003,CF=2001482,SF=3002548,FA=4006322",1.0,1000003.0,2001482.0,3002548.0,4006322.0,111.0,4
8095316.0,6I2V,A:5-114,A0A1V8MYF4,21-130,8095317.0,6I2V,A:5-114,A0A1V8MYF4,21-130,"TP=1,CL=1000003,CF=2001482,SF=3002548,FA=4004664",1.0,1000003.0,2001482.0,3002548.0,4004664.0,110.0,4
8025123.0,2AZ0,A:2-71,P68831,2-71,8037502.0,2AZ0,A:2-71,P68831,2-71,"TP=1,CL=1000000,CF=2001135,SF=3001181,FA=4001264",1.0,1000000.0,2001135.0,3001181.0,4001264.0,70.0,1
8045759.0,3D4R,A:1-150,Q6M171,1-150,8092003.0,3D4R,A:1-82,Q6M171,1-82,"TP=1,CL=1000001,CF=2001484,SF=3002550,FA=4004666",1.0,1000001.0,2001484.0,3002550.0,4004666.0,145.0,1
8045758.0,4WLR,B:286-384,Q16186,286-384,8091996.0,4WLR,B:286-351,Q16186,286-351,"TP=1,CL=1000000,CF=2001483,SF=3002549,FA=4004665",1.0,1000000.0,2001483.0,3002549.0,4004665.0,99.0,3
8091997.0,4WLP,B:40-153,Q6P4R8,40-153,8091998.0,4WLP,B:40-115,Q6P4R8,40-115,"TP=1,CL=1000000,CF=2001483,SF=3002549,FA=4007761",1.0,1000000.0,2001483.0,3002549.0,4007761.0,114.0,3
8091999.0,6HGC,C:209-318,Q9V727,209-318,8092000.0,6HGC,C:209-302,Q9V727,209-302,"TP=1,CL=1000000,CF=2001483,SF=3002549,FA=4007762",1.0,1000000.0,2001483.0,3002549.0,4007762.0,96.0,3
8023416.0,1ZKE,A:1-79,P64665,1-79,8035796.0,1ZKE,A:1-79,P64665,1-79,"TP=1,CL=1000000,CF=2001476,SF=3001182,FA=4001265",1.0,1000000.0,2001476.0,3001182.0,4001265.0,79.0,1
8045760.0,3KP1,F:6-114,E3PY96,6-114,8092026.0,3KP1,F:45-114,E3PY96,45-114,"TP=1,CL=1000000,CF=2000870,SF=3002551,FA=4004667",1.0,1000000.0,2000870.0,3002551.0,4004667.0,109.0,1
8027027.0,2CYU,A:2-40,P0AFG7,114-152,8039406.0,2CYU,A:2-40,P0AFG7,114-152,"TP=1,CL=1000000,CF=2000745,SF=3001183,FA=4000730",1.0,1000000.0,2000745.0,3001183.0,4000730.0,39.0,7
8030952.0,1W85,I:128-169,P11961,128-169,8043331.0,1W85,I:128-169,P11961,128-169,"TP=1,CL=1000000,CF=2000745,SF=3001183,FA=4000730",1.0,1000000.0,2000745.0,3001183.0,4000730.0,42.0,7
8076206.0,3RNM,E:110-152,P11182,171-213,8076207.0,3RNM,E:110-152,P11182,171-213,"TP=1,CL=1000000,CF=2000745,SF=3001183,FA=4000730",1.0,1000000.0,2000745.0,3001183.0,4000730.0,43.0,7
8076208.0,2EQ7,C:130-166,Q5SLK5,101-137,8076209.0,2EQ7,C:130-166,Q5SLK5,101-137,"TP=1,CL=1000000,CF=2000745,SF=3001183,FA=4000730",1.0,1000000.0,2000745.0,3001183.0,4000730.0,37.0,7
8076212.0,4QOY,E:122-167,Q8X966,327-372,8076213.0,4QOY,E:122-167,Q8X966,327-372,"TP=1,CL=1000000,CF=2000745,SF=3001183,FA=4000730",1.0,1000000.0,2000745.0,3001183.0,4000730.0,46.0,7
8076214.0,2EQ8,C:130-168,Q5SLV9,125-163,8076215.0,2EQ8,C:130-168,Q5SLV9,125-163,"TP=1,CL=1000000,CF=2000745,SF=3001183,FA=4000730",1.0,1000000.0,2000745.0,3001183.0,4000730.0,39.0,7
8076904.0,2EQ9,C:129-168,Q5SLR1,145-184,8076905.0,2EQ9,C:129-168,Q5SLR1,145-184,"TP=1,CL=1000000,CF=2000745,SF=3001183,FA=4000730",1.0,1000000.0,2000745.0,3001183.0,4000730.0,40.0,7
8050819.0,2MM4,A:8-65,P59637,8-65,8092029.0,2MM4,A:8-65,P59637,8-65,"TP=2,CL=1000000,CF=2000395,SF=3002552,FA=4007062",2.0,1000000.0,2000395.0,3002552.0,4007062.0,58.0,1
8031674.0,1FYV,A:625-785,Q15399,625-785,8044052.0,1FYV,A:625-785,Q15399,625-785,"TP=1,CL=1000002,CF=2000016,SF=3001184,FA=4003648",1.0,1000002.0,2000016.0,3001184.0,4003648.0,159.0,4
8031677.0,1FYX,A:636-784,O60603,636-784,8044055.0,1FYX,A:636-784,O60603,636-784,"TP=1,CL=1000002,CF=2000016,SF=3001184,FA=4003648",1.0,1000002.0,2000016.0,3001184.0,4003648.0,145.0,4
8066247.0,4OM7,A:640-782,Q9Y2C9,640-782,8066248.0,4OM7,A:640-782,Q9Y2C9,640-782,"TP=1,CL=1000002,CF=2000016,SF=3001184,FA=4003648",1.0,1000002.0,2000016.0,3001184.0,4003648.0,143.0,4
8066249.0,2J67,B:630-776,Q9BXR5,630-776,8066250.0,2J67,B:630-776,Q9BXR5,630-776,"TP=1,CL=1000002,CF=2000016,SF=3001184,FA=4003648",1.0,1000002.0,2000016.0,3001184.0,4003648.0,134.0,4
8051750.0,3M73,A:1-313,P44741,15-327,8092037.0,3M73,A:1-313,P44741,15-327,"TP=2,CL=1000000,CF=2001485,SF=3002553,FA=4007500",2.0,1000000.0,2001485.0,3002553.0,4007500.0,313.0,1
8028453.0,1UG7,A:8-122,Q8C4Q6,1-115,8040832.0,1UG7,A:8-122,Q8C4Q6,1-115,"TP=1,CL=1000000,CF=2000080,SF=3001185,FA=4002397",1.0,1000000.0,2000080.0,3001185.0,4002397.0,115.0,1
8047597.0,4XCP,A:1-154,W2SRJ3,21-174,8092039.0,4XCP,A:1-154,W2SRJ3,21-174,"TP=1,CL=1000000,CF=2001486,SF=3002554,FA=4005709",1.0,1000000.0,2001486.0,3002554.0,4005709.0,151.0,2
8047598.0,2W9Y,A:1-138,Q9TZ51,1-138,8092040.0,2W9Y,A:1-138,Q9TZ51,1-138,"TP=1,CL=1000000,CF=2001486,SF=3002554,FA=4005709",1.0,1000000.0,2001486.0,3002554.0,4005709.0,133.0,2
8020251.0,1VQO,I:71-140,P14122,67-136,8032631.0,1VQO,I:71-140,P14122,67-136,"TP=1,CL=1000000,CF=2000000,SF=3001186,FA=4000731",1.0,1000000.0,2000000.0,3001186.0,4000731.0,70.0,4
8021797.0,2H8W,A:71-139,P36238,71-139,8034177.0,2H8W,A:71-139,P36238,71-139,"TP=1,CL=1000000,CF=2000000,SF=3001186,FA=4000731",1.0,1000000.0,2000000.0,3001186.0,4000731.0,69.0,4
8024272.0,1MMS,A:71-140,P29395,71-140,8036651.0,1MMS,A:71-140,P29395,71-140,"TP=1,CL=1000000,CF=2000000,SF=3001186,FA=4000731",1.0,1000000.0,2000000.0,3001186.0,4000731.0,70.0,4
8027102.0,1HC8,A:2-75,P56210,59-132,8039481.0,1HC8,A:2-75,P56210,59-132,"TP=1,CL=1000000,CF=2000000,SF=3001186,FA=4000731",1.0,1000000.0,2000000.0,3001186.0,4000731.0,74.0,4
8048542.0,3P4H,A:1-117,B1L4V6,1-117,8092048.0,3P4H,A:1-117,B1L4V6,1-117,"TP=1,CL=1000001,CF=2000928,SF=3002555,FA=4006141",1.0,1000001.0,2000928.0,3002555.0,4006141.0,117.0,4
8048543.0,3N9B,B:30-187,Q9I1X7,30-187,8092049.0,3N9B,B:30-187,Q9I1X7,30-187,"TP=1,CL=1000001,CF=2000928,SF=3002555,FA=4006141",1.0,1000001.0,2000928.0,3002555.0,4006141.0,157.0,4
8048544.0,5DMP,A:30-198,D1Z0H7,30-198,8092050.0,5DMP,A:30-166,D1Z0H7,30-166,"TP=1,CL=1000001,CF=2000928,SF=3002555,FA=4006141",1.0,1000001.0,2000928.0,3002555.0,4006141.0,169.0,4
8048545.0,3P43,A:27-151,Q46AP6,27-151,8092053.0,3P43,A:27-151,Q46AP6,27-151,"TP=1,CL=1000001,CF=2000928,SF=3002555,FA=4006141",1.0,1000001.0,2000928.0,3002555.0,4006141.0,124.0,4
8024003.0,1HA8,A:1-51,P58547,1-51,8036382.0,1HA8,A:1-51,P58547,1-51,"TP=1,CL=1000004,CF=2000746,SF=3001187,FA=4003649",1.0,1000004.0,2000746.0,3001187.0,4003649.0,51.0,1
8045773.0,2R47,A:1-153,O26950,1-153,8092069.0,2R47,A:1-153,O26950,1-153,"TP=1,CL=1000002,CF=2001487,SF=3002556,FA=4004676",1.0,1000002.0,2001487.0,3002556.0,4004676.0,152.0,1
8022787.0,2OO2,A:2-75,O28492,2-75,8035167.0,2OO2,A:2-75,O28492,2-75,"TP=1,CL=1000000,CF=2000831,SF=3001188,FA=4001267",1.0,1000000.0,2000831.0,3001188.0,4001267.0,74.0,2
8023468.0,2PMR,A:3-77,O27725,3-77,8035848.0,2PMR,A:3-77,O27725,3-77,"TP=1,CL=1000000,CF=2000831,SF=3001188,FA=4001267",1.0,1000000.0,2000831.0,3001188.0,4001267.0,75.0,2
8045774.0,3HL6,A:2-213,A0A0H2WYW3,2-213,8092070.0,3HL6,A:2-213,A0A0H2WYW3,2-213,"TP=1,CL=1000003,CF=2001488,SF=3002557,FA=4004677",1.0,1000003.0,2001488.0,3002557.0,4004677.0,188.0,1
8025924.0,1PU1,A:1-91,O26773,1-91,8038303.0,1PU1,A:1-91,O26773,1-91,"TP=1,CL=1000003,CF=2000748,SF=3001189,FA=4002402",1.0,1000003.0,2000748.0,3001189.0,4002402.0,91.0,1
8025447.0,2BAS,A:2-262,O35014,2-262,8037826.0,2BAS,A:2-262,O35014,2-262,"TP=1,CL=1000002,CF=2000031,SF=3001190,FA=4002400",1.0,1000002.0,2000031.0,3001190.0,4002400.0,254.0,1
8023140.0,1DQA,A:587-703,P04035,587-703,8035520.0,1DQA,A:587-703,P04035,587-703,"TP=1,CL=1000003,CF=2000014,SF=3001200,FA=4001276",1.0,1000003.0,2000014.0,3001200.0,4001276.0,117.0,2
8027903.0,1R31,A:111-220,P13702,111-220,8040282.0,1R31,A:111-220,P13702,111-220,"TP=1,CL=1000003,CF=2000014,SF=3001200,FA=4001276",1.0,1000003.0,2000014.0,3001200.0,4001276.0,110.0,2
8045775.0,2W6A,A:427-483,Q9Z272,427-483,8092071.0,2W6A,A:427-483,Q9Z272,427-483,"TP=3,CL=1000000,CF=2000962,SF=3002558,FA=4004678",3.0,1000000.0,2000962.0,3002558.0,4004678.0,57.0,1
8031650.0,2UUB,R:19-88,Q5SLQ0,19-88,8044028.0,2UUB,R:19-88,Q5SLQ0,19-88,"TP=1,CL=1000000,CF=2000000,SF=3001191,FA=4000735",1.0,1000000.0,2000000.0,3001191.0,4000735.0,70.0,1
8028722.0,1PGS,A:4-140,P21163,44-180,8041101.0,1PGS,A:4-140,P21163,44-180,"TP=1,CL=1000001,CF=2000578,SF=3001201,FA=4002410",1.0,1000001.0,2000578.0,3001201.0,4002410.0,137.0,6
8028724.0,1PGS,A:141-314,P21163,181-354,8041103.0,1PGS,A:141-314,P21163,181-354,"TP=1,CL=1000001,CF=2000578,SF=3001201,FA=4002410",1.0,1000001.0,2000578.0,3001201.0,4002410.0,174.0,6
8029164.0,1SDW,A:45-198,P14925,45-198,8041543.0,1SDW,A:45-198,P14925,45-198,"TP=1,CL=1000001,CF=2000578,SF=3001201,FA=4002415",1.0,1000001.0,2000578.0,3001201.0,4002415.0,154.0,6
8029166.0,1SDW,A:199-356,P14925,199-356,8041545.0,1SDW,A:199-356,P14925,199-356,"TP=1,CL=1000001,CF=2000578,SF=3001201,FA=4002415",1.0,1000001.0,2000578.0,3001201.0,4002415.0,158.0,6
8052282.0,4ZEL,A:210-360,P09172,210-360,8052287.0,4ZEL,A:210-360,P09172,210-360,"TP=1,CL=1000001,CF=2000578,SF=3001201,FA=4002415",1.0,1000001.0,2000578.0,3001201.0,4002415.0,151.0,6
8052283.0,4ZEL,A:361-590,P09172,361-590,8052288.0,4ZEL,A:361-590,P09172,361-590,"TP=1,CL=1000001,CF=2000578,SF=3001201,FA=4002415",1.0,1000001.0,2000578.0,3001201.0,4002415.0,230.0,6
8045786.0,2P7V,A:1-158,P0AFX4,1-158,8092079.0,2P7V,A:1-158,P0AFX4,1-158,"TP=1,CL=1000000,CF=2000080,SF=3002560,FA=4004685",1.0,1000000.0,2000080.0,3002560.0,4004685.0,151.0,1
8045784.0,2L2L,A:137-178,Q86YP4,137-178,8092076.0,2L2L,A:137-178,Q86YP4,137-178,"TP=3,CL=1000000,CF=2001019,SF=3002559,FA=4004683",3.0,1000000.0,2001019.0,3002559.0,4004683.0,42.0,2
8049433.0,2L2L,B:211-244,Q9UBB5,360-393,8092077.0,2L2L,B:211-244,Q9UBB5,360-393,"TP=3,CL=1000000,CF=2001019,SF=3002559,FA=4006497",3.0,1000000.0,2001019.0,3002559.0,4006497.0,34.0,2
8029738.0,2H2J,A:311-482,Q43088,311-482,8042117.0,2H2J,A:311-482,Q43088,311-482,"TP=1,CL=1000000,CF=2000749,SF=3001192,FA=4002403",1.0,1000000.0,2000749.0,3001192.0,4002403.0,172.0,1
8027173.0,1SKV,A:2-63,P20215,2-63,8039552.0,1SKV,A:2-63,P20215,2-63,"TP=1,CL=1000000,CF=2001476,SF=3001202,FA=4002414",1.0,1000000.0,2001476.0,3001202.0,4002414.0,60.0,1
8045787.0,4FLA,A:176-301,Q9NQG5,176-301,8092080.0,4FLA,A:176-301,Q9NQG5,176-301,"TP=3,CL=1000000,CF=2001019,SF=3002561,FA=4004686",3.0,1000000.0,2001019.0,3002561.0,4004686.0,126.0,1
8020105.0,1E0E,A:1-47,P04584,1172-1218,8032485.0,1E0E,A:1-47,P04584,1172-1218,"TP=1,CL=1000000,CF=2000000,SF=3001203,FA=4000740",1.0,1000000.0,2000000.0,3001203.0,4000740.0,47.0,6
8025468.0,1K6Y,A:1-46,P12497,1148-1193,8037847.0,1K6Y,A:1-46,P12497,1148-1193,"TP=1,CL=1000000,CF=2000000,SF=3001203,FA=4000740",1.0,1000000.0,2000000.0,3001203.0,4000740.0,46.0,6
8072144.0,1WJA,A:1-47,P35963,1148-1194,8072145.0,1WJA,A:1-47,P35963,1148-1194,"TP=1,CL=1000000,CF=2000000,SF=3001203,FA=4000740",1.0,1000000.0,2000000.0,3001203.0,4000740.0,47.0,6
8072146.0,1WJF,A:1-46,P04587,1160-1205,8072147.0,1WJF,A:1-46,P04587,1160-1205,"TP=1,CL=1000000,CF=2000000,SF=3001203,FA=4000740",1.0,1000000.0,2000000.0,3001203.0,4000740.0,46.0,6
8072148.0,5CZ2,H:2-41,P03365,1438-1477,8072149.0,5CZ2,H:2-41,P03365,1438-1477,"TP=1,CL=1000000,CF=2000000,SF=3001203,FA=4000740",1.0,1000000.0,2000000.0,3001203.0,4000740.0,40.0,6
8046049.0,4NZG,B:12-104,P03355,1341-1433,8091479.0,4NZG,B:47-104,P03355,1376-1433,"TP=1,CL=1000000,CF=2000000,SF=3001203,FA=4004842",1.0,1000000.0,2000000.0,3001203.0,4004842.0,93.0,6
8023155.0,1EKR,A:11-156,P0A738,11-156,8035535.0,1EKR,A:11-156,P0A738,11-156,"TP=1,CL=1000003,CF=2000014,SF=3001204,FA=4001279",1.0,1000003.0,2000014.0,3001204.0,4001279.0,143.0,6
8074837.0,2IDE,C:9-155,Q5SHE1,9-155,8074838.0,2IDE,C:9-155,Q5SHE1,9-155,"TP=1,CL=1000003,CF=2000014,SF=3001204,FA=4001279",1.0,1000003.0,2000014.0,3001204.0,4001279.0,147.0,6
8074839.0,2EEY,A:2-161,Q5L3F4,2-161,8074840.0,2EEY,A:2-161,Q5L3F4,2-161,"TP=1,CL=1000003,CF=2000014,SF=3001204,FA=4001279",1.0,1000003.0,2000014.0,3001204.0,4001279.0,160.0,6
8074841.0,4FDF,A:22-167,P9WJR7,22-167,8074842.0,4FDF,A:22-167,P9WJR7,22-167,"TP=1,CL=1000003,CF=2000014,SF=3001204,FA=4001279",1.0,1000003.0,2000014.0,3001204.0,4001279.0,134.0,6
8074843.0,2OHD,C:3-143,Q975D5,3-143,8074844.0,2OHD,C:3-143,Q975D5,3-143,"TP=1,CL=1000003,CF=2000014,SF=3001204,FA=4001279",1.0,1000003.0,2000014.0,3001204.0,4001279.0,141.0,6
8074845.0,2EKN,B:13-157,O59475,13-157,8074846.0,2EKN,B:13-157,O59475,13-157,"TP=1,CL=1000003,CF=2000014,SF=3001204,FA=4001279",1.0,1000003.0,2000014.0,3001204.0,4001279.0,145.0,6
8022547.0,1YSJ,A:178-292,P54955,178-292,8034927.0,1YSJ,A:178-292,P54955,178-292,"TP=1,CL=1000003,CF=2000014,SF=3001194,FA=4001271",1.0,1000003.0,2000014.0,3001194.0,4001271.0,94.0,9
8022731.0,1Z2L,A:213-329,P77425,211-327,8035111.0,1Z2L,A:213-329,P77425,211-327,"TP=1,CL=1000003,CF=2000014,SF=3001194,FA=4001271",1.0,1000003.0,2000014.0,3001194.0,4001271.0,117.0,9
8023136.0,1CG2,A:214-326,P06621,214-326,8035516.0,1CG2,A:214-326,P06621,214-326,"TP=1,CL=1000003,CF=2000014,SF=3001194,FA=4001271",1.0,1000003.0,2000014.0,3001194.0,4001271.0,113.0,9
8023363.0,1VGY,A:181-293,Q9JYL2,181-293,8035743.0,1VGY,A:181-293,Q9JYL2,181-293,"TP=1,CL=1000003,CF=2000014,SF=3001194,FA=4001271",1.0,1000003.0,2000014.0,3001194.0,4001271.0,113.0,9
8023531.0,1VIX,A:208-320,P29745,208-320,8035911.0,1VIX,A:208-320,P29745,208-320,"TP=1,CL=1000003,CF=2000014,SF=3001194,FA=4001271",1.0,1000003.0,2000014.0,3001194.0,4001271.0,113.0,9
8026257.0,1FNO,A:208-320,P26311,208-320,8038636.0,1FNO,A:208-320,P26311,208-320,"TP=1,CL=1000003,CF=2000014,SF=3001194,FA=4001271",1.0,1000003.0,2000014.0,3001194.0,4001271.0,108.0,9
8027943.0,1R3N,A:248-363,Q96W94,248-363,8040322.0,1R3N,A:248-363,Q96W94,248-363,"TP=1,CL=1000003,CF=2000014,SF=3001194,FA=4001271",1.0,1000003.0,2000014.0,3001194.0,4001271.0,116.0,9
8030649.0,1LFW,A:187-382,P45494,187-382,8043028.0,1LFW,A:187-382,P45494,187-382,"TP=1,CL=1000003,CF=2000014,SF=3001194,FA=4001271",1.0,1000003.0,2000014.0,3001194.0,4001271.0,196.0,9
8031627.0,1XMB,A:216-334,P54970,216-334,8044005.0,1XMB,A:216-334,P54970,216-334,"TP=1,CL=1000003,CF=2000014,SF=3001194,FA=4001271",1.0,1000003.0,2000014.0,3001194.0,4001271.0,102.0,9
8046551.0,2DW3,A:1-71,Q7B2Z6,2-72,8092157.0,2DW3,A:1-71,Q7B2Z6,2-72,"TP=2,CL=1000000,CF=2000395,SF=3002563,FA=4005146",2.0,1000000.0,2000395.0,3002563.0,4005146.0,71.0,1
8031678.0,1EIW,A:2-111,O26638,2-111,8044056.0,1EIW,A:2-111,O26638,2-111,"TP=1,CL=1000002,CF=2000016,SF=3001195,FA=4003654",1.0,1000002.0,2000016.0,3001195.0,4003654.0,110.0,1
8022333.0,2JOK,A:78-261,Q63K41,78-261,8034713.0,2JOK,A:78-261,Q63K41,78-261,"TP=1,CL=1000000,CF=2000754,SF=3001205,FA=4002417",1.0,1000000.0,2000754.0,3001205.0,4002417.0,184.0,6
8026380.0,1R6E,A:73-240,Q7CQD4,73-240,8038759.0,1R6E,A:73-240,Q7CQD4,73-240,"TP=1,CL=1000000,CF=2000754,SF=3001205,FA=4002417",1.0,1000000.0,2000754.0,3001205.0,4002417.0,168.0,6
8029940.0,1GZS,B:78-240,O52623,78-240,8042319.0,1GZS,B:78-240,O52623,78-240,"TP=1,CL=1000000,CF=2000754,SF=3001205,FA=4002417",1.0,1000000.0,2000754.0,3001205.0,4002417.0,163.0,6
8048741.0,3HW2,A:21-328,Q56061,21-328,8092766.0,3HW2,A:144-328,Q56061,144-328,"TP=1,CL=1000000,CF=2000754,SF=3001205,FA=4006197",1.0,1000000.0,2000754.0,3001205.0,4006197.0,308.0,6
8051286.0,3LXR,F:8-188,Q9AJW7,8-188,8092767.0,3LXR,F:8-188,Q9AJW7,8-188,"TP=1,CL=1000000,CF=2000754,SF=3001205,FA=4007288",1.0,1000000.0,2000754.0,3001205.0,4007288.0,181.0,6
8051287.0,3GCG,B:47-198,Q9R8E4,47-198,8092768.0,3GCG,B:47-198,Q9R8E4,47-198,"TP=1,CL=1000000,CF=2000754,SF=3001205,FA=4007288",1.0,1000000.0,2000754.0,3001205.0,4007288.0,152.0,6
8045920.0,3OHG,A:32-315,A7LRK2,32-315,8092159.0,3OHG,A:32-315,A7LRK2,32-315,"TP=1,CL=1000003,CF=2001490,SF=3002564,FA=4004764",1.0,1000003.0,2001490.0,3002564.0,4004764.0,276.0,2
8092193.0,5H3K,A:269-610,P74396,269-610,8092195.0,5H3K,"A:269-385,A:488-610",P74396,"269-385,488-610","TP=1,CL=1000003,CF=2001490,SF=3002564,FA=4007765",1.0,1000003.0,2001490.0,3002564.0,4007765.0,342.0,2
8026087.0,1Q2H,A:21-83,O14492,21-83,8038466.0,1Q2H,A:21-83,O14492,21-83,"TP=1,CL=1000000,CF=2000104,SF=3001206,FA=4002418",1.0,1000000.0,2000104.0,3001206.0,4002418.0,63.0,1
8024325.0,1N93,X:28-370,P0C796,28-370,8036704.0,1N93,X:28-370,P0C796,28-370,"TP=1,CL=1000000,CF=2000751,SF=3001196,FA=4000725",1.0,1000000.0,2000751.0,3001196.0,4000725.0,335.0,1
8046710.0,2LEH,A:95-280,O14893,95-280,8092161.0,2LEH,A:176-280,O14893,176-280,"TP=1,CL=1000000,CF=2000085,SF=3002565,FA=4005254",1.0,1000000.0,2000085.0,3002565.0,4005254.0,186.0,1
8024879.0,1JOC,A:1289-1347,Q15075,1289-1347,8037258.0,1JOC,A:1289-1347,Q15075,1289-1347,"TP=3,CL=1000000,CF=2000962,SF=3001207,FA=4003659",3.0,1000000.0,2000962.0,3001207.0,4003659.0,59.0,1
8024347.0,2ERL,A:1-40,P10774,36-75,8036726.0,2ERL,A:1-40,P10774,36-75,"TP=1,CL=1000000,CF=2000752,SF=3001197,FA=4000737",1.0,1000000.0,2000752.0,3001197.0,4000737.0,40.0,5
8024348.0,1ERD,A:1-40,P26886,36-75,8036727.0,1ERD,A:1-40,P26886,36-75,"TP=1,CL=1000000,CF=2000752,SF=3001197,FA=4000737",1.0,1000000.0,2000752.0,3001197.0,4000737.0,40.0,5
8024350.0,1ERP,A:1-38,P12350,38-75,8036729.0,1ERP,A:1-38,P12350,38-75,"TP=1,CL=1000000,CF=2000752,SF=3001197,FA=4000737",1.0,1000000.0,2000752.0,3001197.0,4000737.0,38.0,5
8024352.0,1ERY,A:1-39,P26887,1-39,8036731.0,1ERY,A:1-39,P26887,1-39,"TP=1,CL=1000000,CF=2000752,SF=3001197,FA=4000737",1.0,1000000.0,2000752.0,3001197.0,4000737.0,39.0,5
8024353.0,1HD6,A:1-37,P58548,1-37,8036732.0,1HD6,A:1-37,P58548,1-37,"TP=1,CL=1000000,CF=2000752,SF=3001197,FA=4000737",1.0,1000000.0,2000752.0,3001197.0,4000737.0,37.0,5
8046785.0,7PVC,A:1-93,P0ADE6,1-93,8092168.0,7PVC,A:1-93,P0ADE6,1-93,"TP=1,CL=1000003,CF=2000652,SF=3002566,FA=4005298",1.0,1000003.0,2000652.0,3002566.0,4005298.0,93.0,10
8046784.0,4QQ0,A:560-627,O84671,560-627,8092169.0,4QQ0,A:560-627,O84671,560-627,"TP=1,CL=1000003,CF=2000652,SF=3002566,FA=4005298",1.0,1000003.0,2000652.0,3002566.0,4005298.0,68.0,10
8092170.0,4QQ0,A:628-690,O84671,628-690,8092171.0,4QQ0,A:628-690,O84671,628-690,"TP=1,CL=1000003,CF=2000652,SF=3002566,FA=4005298",1.0,1000003.0,2000652.0,3002566.0,4005298.0,63.0,10
8092172.0,4QQ0,A:691-757,O84671,691-757,8092173.0,4QQ0,A:691-757,O84671,691-757,"TP=1,CL=1000003,CF=2000652,SF=3002566,FA=4005298",1.0,1000003.0,2000652.0,3002566.0,4005298.0,67.0,10
8046000.0,4ALZ,A:154-215,Q01245,154-215,8092176.0,4ALZ,A:154-215,Q01245,154-215,"TP=1,CL=1000003,CF=2000652,SF=3002566,FA=4005298",1.0,1000003.0,2000652.0,3002566.0,4005298.0,62.0,10
8092174.0,4ALZ,A:216-283,Q01245,216-283,8092177.0,4ALZ,A:216-283,Q01245,216-283,"TP=1,CL=1000003,CF=2000652,SF=3002566,FA=4005298",1.0,1000003.0,2000652.0,3002566.0,4005298.0,68.0,10
8092175.0,4ALZ,A:284-347,Q01245,284-347,8092178.0,4ALZ,A:284-347,Q01245,284-347,"TP=1,CL=1000003,CF=2000652,SF=3002566,FA=4005298",1.0,1000003.0,2000652.0,3002566.0,4005298.0,64.0,10
8047793.0,3TUF,A:103-217,P49785,103-217,8092180.0,3TUF,A:150-217,P49785,150-217,"TP=1,CL=1000003,CF=2000652,SF=3002566,FA=4005821",1.0,1000003.0,2000652.0,3002566.0,4005821.0,115.0,10
8049144.0,1YJ7,A:98-186,Q8VQD3,98-186,8092189.0,1YJ7,A:98-186,Q8VQD3,98-186,"TP=1,CL=1000003,CF=2000652,SF=3002566,FA=4006370",1.0,1000003.0,2000652.0,3002566.0,4006370.0,82.0,10
8049143.0,3J6D,g:96-189,P41786,96-189,8092191.0,3J6D,g:96-189,P41786,96-189,"TP=1,CL=1000003,CF=2000652,SF=3002566,FA=4006370",1.0,1000003.0,2000652.0,3002566.0,4006370.0,90.0,10
8022403.0,2NN4,A:2-62,P54494,2-62,8034783.0,2NN4,A:2-62,P54494,2-62,"TP=1,CL=1000000,CF=2000753,SF=3001198,FA=4001273",1.0,1000000.0,2000753.0,3001198.0,4001273.0,61.0,1
8050698.0,3PJY,A:29-156,Q92PM3,29-156,8092179.0,3PJY,A:29-156,Q92PM3,29-156,"TP=1,CL=1000001,CF=2001492,SF=3002567,FA=4007008",1.0,1000001.0,2001492.0,3002567.0,4007008.0,121.0,3
8050697.0,3M7A,A:37-165,Q2GA55,37-165,8092181.0,3M7A,A:37-165,Q2GA55,37-165,"TP=1,CL=1000001,CF=2001492,SF=3002567,FA=4007008",1.0,1000001.0,2001492.0,3002567.0,4007008.0,124.0,3
